"","eeacellcode","x","y"
"3533","100kmE4N49",450000,4950000
"3534","100kmE5N49",550000,4950000
"3535","100kmE6N49",650000,4950000
"3536","100kmE7N49",750000,4950000
"3537","100kmE8N49",850000,4950000
"3538","100kmE9N49",950000,4950000
"3539","100kmE10N49",1050000,4950000
"3540","100kmE11N49",1150000,4950000
"3541","100kmE12N49",1250000,4950000
"3542","100kmE13N49",1350000,4950000
"3543","100kmE14N49",1450000,4950000
"3544","100kmE15N49",1550000,4950000
"3545","100kmE16N49",1650000,4950000
"3546","100kmE17N49",1750000,4950000
"3547","100kmE18N49",1850000,4950000
"3548","100kmE19N49",1950000,4950000
"3549","100kmE20N49",2050000,4950000
"3550","100kmE21N49",2150000,4950000
"3551","100kmE22N49",2250000,4950000
"3552","100kmE23N49",2350000,4950000
"3553","100kmE24N49",2450000,4950000
"3554","100kmE25N49",2550000,4950000
"3555","100kmE26N49",2650000,4950000
"3556","100kmE27N49",2750000,4950000
"3557","100kmE28N49",2850000,4950000
"3558","100kmE29N49",2950000,4950000
"3559","100kmE30N49",3050000,4950000
"3560","100kmE31N49",3150000,4950000
"3561","100kmE32N49",3250000,4950000
"3562","100kmE33N49",3350000,4950000
"3563","100kmE34N49",3450000,4950000
"3564","100kmE35N49",3550000,4950000
"3565","100kmE36N49",3650000,4950000
"3566","100kmE37N49",3750000,4950000
"3567","100kmE38N49",3850000,4950000
"3568","100kmE39N49",3950000,4950000
"3569","100kmE40N49",4050000,4950000
"3570","100kmE41N49",4150000,4950000
"3571","100kmE42N49",4250000,4950000
"3572","100kmE43N49",4350000,4950000
"3573","100kmE44N49",4450000,4950000
"3574","100kmE45N49",4550000,4950000
"3575","100kmE46N49",4650000,4950000
"3576","100kmE47N49",4750000,4950000
"3577","100kmE48N49",4850000,4950000
"3578","100kmE49N49",4950000,4950000
"3579","100kmE50N49",5050000,4950000
"3580","100kmE51N49",5150000,4950000
"3581","100kmE52N49",5250000,4950000
"3582","100kmE53N49",5350000,4950000
"3583","100kmE54N49",5450000,4950000
"3584","100kmE55N49",5550000,4950000
"3585","100kmE56N49",5650000,4950000
"3586","100kmE57N49",5750000,4950000
"3587","100kmE58N49",5850000,4950000
"3588","100kmE59N49",5950000,4950000
"3589","100kmE60N49",6050000,4950000
"3590","100kmE61N49",6150000,4950000
"3591","100kmE62N49",6250000,4950000
"3592","100kmE63N49",6350000,4950000
"3593","100kmE64N49",6450000,4950000
"3594","100kmE65N49",6550000,4950000
"3595","100kmE66N49",6650000,4950000
"3596","100kmE67N49",6750000,4950000
"3597","100kmE68N49",6850000,4950000
"3598","100kmE69N49",6950000,4950000
"3599","100kmE70N49",7050000,4950000
"3600","100kmE71N49",7150000,4950000
"3601","100kmE72N49",7250000,4950000
"3602","100kmE73N49",7350000,4950000
"3603","100kmE74N49",7450000,4950000
"3604","100kmE75N49",7550000,4950000
"3605","100kmE76N49",7650000,4950000
"3606","100kmE77N49",7750000,4950000
"3607","100kmE78N49",7850000,4950000
"3608","100kmE79N49",7950000,4950000
"3609","100kmE80N49",8050000,4950000
"3610","100kmE81N49",8150000,4950000
"3611","100kmE82N49",8250000,4950000
"3612","100kmE83N49",8350000,4950000
"3613","100kmE0N50",50000,5050000
"3614","100kmE1N50",150000,5050000
"3615","100kmE2N50",250000,5050000
"3616","100kmE3N50",350000,5050000
"3617","100kmE4N50",450000,5050000
"3618","100kmE5N50",550000,5050000
"3619","100kmE6N50",650000,5050000
"3620","100kmE7N50",750000,5050000
"3621","100kmE8N50",850000,5050000
"3622","100kmE9N50",950000,5050000
"3623","100kmE10N50",1050000,5050000
"3624","100kmE11N50",1150000,5050000
"3625","100kmE12N50",1250000,5050000
"3626","100kmE13N50",1350000,5050000
"3627","100kmE14N50",1450000,5050000
"3628","100kmE15N50",1550000,5050000
"3629","100kmE16N50",1650000,5050000
"3630","100kmE17N50",1750000,5050000
"3631","100kmE18N50",1850000,5050000
"3632","100kmE19N50",1950000,5050000
"3633","100kmE20N50",2050000,5050000
"3634","100kmE21N50",2150000,5050000
"3635","100kmE22N50",2250000,5050000
"3636","100kmE23N50",2350000,5050000
"3637","100kmE24N50",2450000,5050000
"3638","100kmE25N50",2550000,5050000
"3639","100kmE26N50",2650000,5050000
"3640","100kmE27N50",2750000,5050000
"3641","100kmE28N50",2850000,5050000
"3642","100kmE29N50",2950000,5050000
"3643","100kmE30N50",3050000,5050000
"3644","100kmE31N50",3150000,5050000
"3645","100kmE32N50",3250000,5050000
"3646","100kmE33N50",3350000,5050000
"3647","100kmE34N50",3450000,5050000
"3648","100kmE35N50",3550000,5050000
"3649","100kmE36N50",3650000,5050000
"3650","100kmE37N50",3750000,5050000
"3651","100kmE38N50",3850000,5050000
"3652","100kmE39N50",3950000,5050000
"3653","100kmE40N50",4050000,5050000
"3654","100kmE41N50",4150000,5050000
"3655","100kmE42N50",4250000,5050000
"3656","100kmE43N50",4350000,5050000
"3657","100kmE44N50",4450000,5050000
"3658","100kmE45N50",4550000,5050000
"3659","100kmE46N50",4650000,5050000
"3660","100kmE47N50",4750000,5050000
"3661","100kmE48N50",4850000,5050000
"3662","100kmE49N50",4950000,5050000
"3663","100kmE50N50",5050000,5050000
"3664","100kmE51N50",5150000,5050000
"3665","100kmE52N50",5250000,5050000
"3666","100kmE53N50",5350000,5050000
"3667","100kmE54N50",5450000,5050000
"3668","100kmE55N50",5550000,5050000
"3669","100kmE56N50",5650000,5050000
"3670","100kmE57N50",5750000,5050000
"3671","100kmE58N50",5850000,5050000
"3672","100kmE59N50",5950000,5050000
"3673","100kmE60N50",6050000,5050000
"3674","100kmE61N50",6150000,5050000
"3675","100kmE62N50",6250000,5050000
"3676","100kmE63N50",6350000,5050000
"3677","100kmE64N50",6450000,5050000
"3678","100kmE65N50",6550000,5050000
"3679","100kmE66N50",6650000,5050000
"3680","100kmE67N50",6750000,5050000
"3681","100kmE68N50",6850000,5050000
"3682","100kmE69N50",6950000,5050000
"3683","100kmE70N50",7050000,5050000
"3684","100kmE71N50",7150000,5050000
"3685","100kmE72N50",7250000,5050000
"3686","100kmE73N50",7350000,5050000
"3687","100kmE74N50",7450000,5050000
"3688","100kmE75N50",7550000,5050000
"3689","100kmE76N50",7650000,5050000
"3690","100kmE77N50",7750000,5050000
"3691","100kmE78N50",7850000,5050000
"3692","100kmE79N50",7950000,5050000
"3693","100kmE80N50",8050000,5050000
"3694","100kmE81N50",8150000,5050000
"3695","100kmE82N50",8250000,5050000
"3696","100kmE83N50",8350000,5050000
"3697","100kmE0N51",50000,5150000
"3698","100kmE1N51",150000,5150000
"3699","100kmE2N51",250000,5150000
"3700","100kmE3N51",350000,5150000
"3701","100kmE4N51",450000,5150000
"3702","100kmE5N51",550000,5150000
"3703","100kmE6N51",650000,5150000
"3704","100kmE7N51",750000,5150000
"3705","100kmE8N51",850000,5150000
"3706","100kmE9N51",950000,5150000
"3707","100kmE10N51",1050000,5150000
"3708","100kmE11N51",1150000,5150000
"3709","100kmE12N51",1250000,5150000
"3710","100kmE13N51",1350000,5150000
"3711","100kmE14N51",1450000,5150000
"3712","100kmE15N51",1550000,5150000
"3713","100kmE16N51",1650000,5150000
"3714","100kmE17N51",1750000,5150000
"3715","100kmE18N51",1850000,5150000
"3716","100kmE19N51",1950000,5150000
"3717","100kmE20N51",2050000,5150000
"3718","100kmE21N51",2150000,5150000
"3719","100kmE22N51",2250000,5150000
"3720","100kmE23N51",2350000,5150000
"3721","100kmE24N51",2450000,5150000
"3722","100kmE25N51",2550000,5150000
"3723","100kmE26N51",2650000,5150000
"3724","100kmE27N51",2750000,5150000
"3725","100kmE28N51",2850000,5150000
"3726","100kmE29N51",2950000,5150000
"3727","100kmE30N51",3050000,5150000
"3728","100kmE31N51",3150000,5150000
"3729","100kmE32N51",3250000,5150000
"3730","100kmE33N51",3350000,5150000
"3731","100kmE34N51",3450000,5150000
"3732","100kmE35N51",3550000,5150000
"3733","100kmE36N51",3650000,5150000
"3734","100kmE37N51",3750000,5150000
"3735","100kmE38N51",3850000,5150000
"3736","100kmE39N51",3950000,5150000
"3737","100kmE40N51",4050000,5150000
"3738","100kmE41N51",4150000,5150000
"3739","100kmE42N51",4250000,5150000
"3740","100kmE43N51",4350000,5150000
"3741","100kmE44N51",4450000,5150000
"3742","100kmE45N51",4550000,5150000
"3743","100kmE46N51",4650000,5150000
"3744","100kmE47N51",4750000,5150000
"3745","100kmE48N51",4850000,5150000
"3746","100kmE49N51",4950000,5150000
"3747","100kmE50N51",5050000,5150000
"3748","100kmE51N51",5150000,5150000
"3749","100kmE52N51",5250000,5150000
"3750","100kmE53N51",5350000,5150000
"3751","100kmE54N51",5450000,5150000
"3752","100kmE55N51",5550000,5150000
"3753","100kmE56N51",5650000,5150000
"3754","100kmE57N51",5750000,5150000
"3755","100kmE58N51",5850000,5150000
"3756","100kmE59N51",5950000,5150000
"3757","100kmE60N51",6050000,5150000
"3758","100kmE61N51",6150000,5150000
"3759","100kmE62N51",6250000,5150000
"3760","100kmE63N51",6350000,5150000
"3761","100kmE64N51",6450000,5150000
"3762","100kmE65N51",6550000,5150000
"3763","100kmE66N51",6650000,5150000
"3764","100kmE67N51",6750000,5150000
"3765","100kmE68N51",6850000,5150000
"3766","100kmE69N51",6950000,5150000
"3767","100kmE70N51",7050000,5150000
"3768","100kmE71N51",7150000,5150000
"3769","100kmE72N51",7250000,5150000
"3770","100kmE73N51",7350000,5150000
"3771","100kmE74N51",7450000,5150000
"3772","100kmE75N51",7550000,5150000
"3773","100kmE76N51",7650000,5150000
"3774","100kmE77N51",7750000,5150000
"3775","100kmE78N51",7850000,5150000
"3776","100kmE79N51",7950000,5150000
"3777","100kmE80N51",8050000,5150000
"3778","100kmE81N51",8150000,5150000
"3779","100kmE82N51",8250000,5150000
"3780","100kmE83N51",8350000,5150000
"3781","100kmE0N52",50000,5250000
"3782","100kmE1N52",150000,5250000
"3783","100kmE2N52",250000,5250000
"3784","100kmE3N52",350000,5250000
"3785","100kmE4N52",450000,5250000
"3786","100kmE5N52",550000,5250000
"3787","100kmE6N52",650000,5250000
"3788","100kmE7N52",750000,5250000
"3789","100kmE8N52",850000,5250000
"3790","100kmE9N52",950000,5250000
"3791","100kmE10N52",1050000,5250000
"3792","100kmE11N52",1150000,5250000
"3793","100kmE12N52",1250000,5250000
"3794","100kmE13N52",1350000,5250000
"3795","100kmE14N52",1450000,5250000
"3796","100kmE15N52",1550000,5250000
"3797","100kmE16N52",1650000,5250000
"3798","100kmE17N52",1750000,5250000
"3799","100kmE18N52",1850000,5250000
"3800","100kmE19N52",1950000,5250000
"3801","100kmE20N52",2050000,5250000
"3802","100kmE21N52",2150000,5250000
"3803","100kmE22N52",2250000,5250000
"3804","100kmE23N52",2350000,5250000
"3805","100kmE24N52",2450000,5250000
"3806","100kmE25N52",2550000,5250000
"3807","100kmE26N52",2650000,5250000
"3808","100kmE27N52",2750000,5250000
"3809","100kmE28N52",2850000,5250000
"3810","100kmE29N52",2950000,5250000
"3811","100kmE30N52",3050000,5250000
"3812","100kmE31N52",3150000,5250000
"3813","100kmE32N52",3250000,5250000
"3814","100kmE33N52",3350000,5250000
"3815","100kmE34N52",3450000,5250000
"3816","100kmE35N52",3550000,5250000
"3817","100kmE36N52",3650000,5250000
"3818","100kmE37N52",3750000,5250000
"3819","100kmE38N52",3850000,5250000
"3820","100kmE39N52",3950000,5250000
"3821","100kmE40N52",4050000,5250000
"3822","100kmE41N52",4150000,5250000
"3823","100kmE42N52",4250000,5250000
"3824","100kmE43N52",4350000,5250000
"3825","100kmE44N52",4450000,5250000
"3826","100kmE45N52",4550000,5250000
"3827","100kmE46N52",4650000,5250000
"3828","100kmE47N52",4750000,5250000
"3829","100kmE48N52",4850000,5250000
"3830","100kmE49N52",4950000,5250000
"3831","100kmE50N52",5050000,5250000
"3832","100kmE51N52",5150000,5250000
"3833","100kmE52N52",5250000,5250000
"3834","100kmE53N52",5350000,5250000
"3835","100kmE54N52",5450000,5250000
"3836","100kmE55N52",5550000,5250000
"3837","100kmE56N52",5650000,5250000
"3838","100kmE57N52",5750000,5250000
"3839","100kmE58N52",5850000,5250000
"3840","100kmE59N52",5950000,5250000
"3841","100kmE60N52",6050000,5250000
"3842","100kmE61N52",6150000,5250000
"3843","100kmE62N52",6250000,5250000
"3844","100kmE63N52",6350000,5250000
"3845","100kmE64N52",6450000,5250000
"3846","100kmE65N52",6550000,5250000
"3847","100kmE66N52",6650000,5250000
"3848","100kmE67N52",6750000,5250000
"3849","100kmE68N52",6850000,5250000
"3850","100kmE69N52",6950000,5250000
"3851","100kmE70N52",7050000,5250000
"3852","100kmE71N52",7150000,5250000
"3853","100kmE72N52",7250000,5250000
"3854","100kmE73N52",7350000,5250000
"3855","100kmE74N52",7450000,5250000
"3856","100kmE75N52",7550000,5250000
"3857","100kmE76N52",7650000,5250000
"3858","100kmE77N52",7750000,5250000
"3859","100kmE78N52",7850000,5250000
"3860","100kmE79N52",7950000,5250000
"3861","100kmE80N52",8050000,5250000
"3862","100kmE81N52",8150000,5250000
"3863","100kmE82N52",8250000,5250000
"3864","100kmE83N52",8350000,5250000
"3865","100kmE0N53",50000,5350000
"3866","100kmE1N53",150000,5350000
"3867","100kmE2N53",250000,5350000
"3868","100kmE3N53",350000,5350000
"3869","100kmE4N53",450000,5350000
"3870","100kmE5N53",550000,5350000
"3871","100kmE6N53",650000,5350000
"3872","100kmE7N53",750000,5350000
"3873","100kmE8N53",850000,5350000
"3874","100kmE9N53",950000,5350000
"3875","100kmE10N53",1050000,5350000
"3876","100kmE11N53",1150000,5350000
"3877","100kmE12N53",1250000,5350000
"3878","100kmE13N53",1350000,5350000
"3879","100kmE14N53",1450000,5350000
"3880","100kmE15N53",1550000,5350000
"3881","100kmE16N53",1650000,5350000
"3882","100kmE17N53",1750000,5350000
"3883","100kmE18N53",1850000,5350000
"3884","100kmE19N53",1950000,5350000
"3885","100kmE20N53",2050000,5350000
"3886","100kmE21N53",2150000,5350000
"3887","100kmE22N53",2250000,5350000
"3888","100kmE23N53",2350000,5350000
"3889","100kmE24N53",2450000,5350000
"3890","100kmE25N53",2550000,5350000
"3891","100kmE26N53",2650000,5350000
"3892","100kmE27N53",2750000,5350000
"3893","100kmE28N53",2850000,5350000
"3894","100kmE29N53",2950000,5350000
"3895","100kmE30N53",3050000,5350000
"3896","100kmE31N53",3150000,5350000
"3897","100kmE32N53",3250000,5350000
"3898","100kmE33N53",3350000,5350000
"3899","100kmE34N53",3450000,5350000
"3900","100kmE35N53",3550000,5350000
"3901","100kmE36N53",3650000,5350000
"3902","100kmE37N53",3750000,5350000
"3903","100kmE38N53",3850000,5350000
"3904","100kmE39N53",3950000,5350000
"3905","100kmE40N53",4050000,5350000
"3906","100kmE41N53",4150000,5350000
"3907","100kmE42N53",4250000,5350000
"3908","100kmE43N53",4350000,5350000
"3909","100kmE44N53",4450000,5350000
"3910","100kmE45N53",4550000,5350000
"3911","100kmE46N53",4650000,5350000
"3912","100kmE47N53",4750000,5350000
"3913","100kmE48N53",4850000,5350000
"3914","100kmE49N53",4950000,5350000
"3915","100kmE50N53",5050000,5350000
"3916","100kmE51N53",5150000,5350000
"3917","100kmE52N53",5250000,5350000
"3918","100kmE53N53",5350000,5350000
"3919","100kmE54N53",5450000,5350000
"3920","100kmE55N53",5550000,5350000
"3921","100kmE56N53",5650000,5350000
"3922","100kmE57N53",5750000,5350000
"3923","100kmE58N53",5850000,5350000
"3924","100kmE59N53",5950000,5350000
"3925","100kmE60N53",6050000,5350000
"3926","100kmE61N53",6150000,5350000
"3927","100kmE62N53",6250000,5350000
"3928","100kmE63N53",6350000,5350000
"3929","100kmE64N53",6450000,5350000
"3930","100kmE65N53",6550000,5350000
"3931","100kmE66N53",6650000,5350000
"3932","100kmE67N53",6750000,5350000
"3933","100kmE68N53",6850000,5350000
"3934","100kmE69N53",6950000,5350000
"3935","100kmE70N53",7050000,5350000
"3936","100kmE71N53",7150000,5350000
"3937","100kmE72N53",7250000,5350000
"3938","100kmE73N53",7350000,5350000
"3939","100kmE74N53",7450000,5350000
"3940","100kmE75N53",7550000,5350000
"3941","100kmE76N53",7650000,5350000
"3942","100kmE77N53",7750000,5350000
"3943","100kmE78N53",7850000,5350000
"3944","100kmE79N53",7950000,5350000
"3945","100kmE80N53",8050000,5350000
"3946","100kmE81N53",8150000,5350000
"3947","100kmE82N53",8250000,5350000
"3948","100kmE83N53",8350000,5350000
"3949","100kmE0N54",50000,5450000
"3950","100kmE1N54",150000,5450000
"3951","100kmE2N54",250000,5450000
"3952","100kmE3N54",350000,5450000
"3953","100kmE4N54",450000,5450000
"3954","100kmE5N54",550000,5450000
"3955","100kmE6N54",650000,5450000
"3956","100kmE7N54",750000,5450000
"3957","100kmE8N54",850000,5450000
"3958","100kmE9N54",950000,5450000
"3959","100kmE10N54",1050000,5450000
"3960","100kmE11N54",1150000,5450000
"3961","100kmE12N54",1250000,5450000
"3962","100kmE13N54",1350000,5450000
"3963","100kmE14N54",1450000,5450000
"3964","100kmE15N54",1550000,5450000
"3965","100kmE16N54",1650000,5450000
"3966","100kmE17N54",1750000,5450000
"3967","100kmE18N54",1850000,5450000
"3968","100kmE19N54",1950000,5450000
"3969","100kmE20N54",2050000,5450000
"3970","100kmE21N54",2150000,5450000
"3971","100kmE22N54",2250000,5450000
"3972","100kmE23N54",2350000,5450000
"3973","100kmE24N54",2450000,5450000
"3974","100kmE25N54",2550000,5450000
"3975","100kmE26N54",2650000,5450000
"3976","100kmE27N54",2750000,5450000
"3977","100kmE28N54",2850000,5450000
"3978","100kmE29N54",2950000,5450000
"3979","100kmE30N54",3050000,5450000
"3980","100kmE31N54",3150000,5450000
"3981","100kmE32N54",3250000,5450000
"3982","100kmE33N54",3350000,5450000
"3983","100kmE34N54",3450000,5450000
"3984","100kmE35N54",3550000,5450000
"3985","100kmE36N54",3650000,5450000
"3986","100kmE37N54",3750000,5450000
"3987","100kmE38N54",3850000,5450000
"3988","100kmE39N54",3950000,5450000
"3989","100kmE40N54",4050000,5450000
"3990","100kmE41N54",4150000,5450000
"3991","100kmE42N54",4250000,5450000
"3992","100kmE43N54",4350000,5450000
"3993","100kmE44N54",4450000,5450000
"3994","100kmE45N54",4550000,5450000
"3995","100kmE46N54",4650000,5450000
"3996","100kmE47N54",4750000,5450000
"3997","100kmE48N54",4850000,5450000
"3998","100kmE49N54",4950000,5450000
"3999","100kmE50N54",5050000,5450000
"4000","100kmE51N54",5150000,5450000
"4001","100kmE52N54",5250000,5450000
"4002","100kmE53N54",5350000,5450000
"4003","100kmE54N54",5450000,5450000
"4004","100kmE55N54",5550000,5450000
"4005","100kmE56N54",5650000,5450000
"4006","100kmE57N54",5750000,5450000
"4007","100kmE58N54",5850000,5450000
"4008","100kmE59N54",5950000,5450000
"4009","100kmE60N54",6050000,5450000
"4010","100kmE61N54",6150000,5450000
"4011","100kmE62N54",6250000,5450000
"4012","100kmE63N54",6350000,5450000
"4013","100kmE64N54",6450000,5450000
"4014","100kmE65N54",6550000,5450000
"4015","100kmE66N54",6650000,5450000
"4016","100kmE67N54",6750000,5450000
"4017","100kmE68N54",6850000,5450000
"4018","100kmE69N54",6950000,5450000
"4019","100kmE70N54",7050000,5450000
"4020","100kmE71N54",7150000,5450000
"4021","100kmE72N54",7250000,5450000
"4022","100kmE73N54",7350000,5450000
"4023","100kmE74N54",7450000,5450000
"4024","100kmE75N54",7550000,5450000
"4025","100kmE76N54",7650000,5450000
"4026","100kmE77N54",7750000,5450000
"4027","100kmE78N54",7850000,5450000
"4028","100kmE79N54",7950000,5450000
"4029","100kmE80N54",8050000,5450000
"4030","100kmE81N54",8150000,5450000
"4031","100kmE82N54",8250000,5450000
"4032","100kmE83N54",8350000,5450000
"4033","100kmE0N55",50000,5550000
"4034","100kmE1N55",150000,5550000
"4035","100kmE2N55",250000,5550000
"4036","100kmE3N55",350000,5550000
"4037","100kmE4N55",450000,5550000
"4038","100kmE5N55",550000,5550000
"4039","100kmE6N55",650000,5550000
"4040","100kmE7N55",750000,5550000
"4041","100kmE8N55",850000,5550000
"4042","100kmE9N55",950000,5550000
"4043","100kmE10N55",1050000,5550000
"4044","100kmE11N55",1150000,5550000
"4045","100kmE12N55",1250000,5550000
"4046","100kmE13N55",1350000,5550000
"4047","100kmE14N55",1450000,5550000
"4048","100kmE15N55",1550000,5550000
"4049","100kmE16N55",1650000,5550000
"4050","100kmE17N55",1750000,5550000
"4051","100kmE18N55",1850000,5550000
"4052","100kmE19N55",1950000,5550000
"4053","100kmE20N55",2050000,5550000
"4054","100kmE21N55",2150000,5550000
